date,timeframe_min,entry_time,exit_time,side,entry,exit,pnl_pts,exit_reason,or_high,or_low,or_range,vix_at_or,vix_bucket
2022-08-11,60,2022-08-11 11:28:00,2022-08-11 15:25:00,short,17668.4,17653.2,15.200000000000728,EOD,17716.65,17668.4,48.25,18.87,>15
2022-08-12,60,2022-08-12 10:15:00,2022-08-12 15:25:00,long,17680.4,17702.8,22.399999999997817,EOD,17680.4,17598.15,82.25,17.81,>15
2022-08-16,60,2022-08-16 10:55:00,2022-08-16 15:25:00,long,17832.55,17831.85,-0.7000000000007276,EOD,17832.55,17764.6,67.95000000000073,18.01,>15
2022-08-17,60,2022-08-17 10:34:00,2022-08-17 15:25:00,long,17914.7,17931.7,17.0,EOD,17914.7,17834.6,80.10000000000218,17.63,>15
2022-08-18,60,2022-08-18 11:33:00,2022-08-18 15:01:00,short,17863.85,17954.0,-90.15000000000146,SL,17954.0,17863.85,90.15000000000146,17.67,>15
2022-08-19,60,2022-08-19 10:55:00,2022-08-19 11:31:00,short,17934.25,17824.449999999997,109.80000000000291,TP,17989.15,17934.25,54.900000000001455,17.49,>15
2022-08-22,60,2022-08-22 10:28:00,2022-08-22 15:25:00,short,17573.15,17490.15,83.0,EOD,17687.55,17573.15,114.39999999999782,19.2,>15
2022-08-23,60,2022-08-23 14:20:00,2022-08-23 15:25:00,long,17587.8,17615.6,27.799999999999272,EOD,17587.8,17346.95,240.84999999999854,19.12,>15
2022-08-24,60,2022-08-24 11:06:00,2022-08-24 15:25:00,long,17605.35,17609.85,4.5,EOD,17605.35,17499.9,105.44999999999709,18.81,>15
2022-08-25,60,2022-08-25 11:21:00,2022-08-25 12:50:00,short,17659.9,17716.05,-56.14999999999782,SL,17716.05,17659.9,56.14999999999782,18.24,>15
2022-08-26,60,2022-08-26 10:21:00,2022-08-26 15:25:00,short,17617.2,17573.65,43.54999999999927,EOD,17685.2,17617.2,68.0,18.19,>15
2022-08-29,60,2022-08-29 11:21:00,2022-08-29 15:25:00,long,17328.65,17322.15,-6.5,EOD,17328.65,17168.25,160.40000000000146,20.06,>15
2022-08-30,60,2022-08-30 10:30:00,2022-08-30 13:17:00,long,17487.6,17643.399999999994,155.79999999999563,TP,17487.6,17409.7,77.89999999999782,18.81,>15
2022-09-01,60,2022-09-01 10:17:00,2022-09-01 13:56:00,long,17670.1,17485.7,-184.39999999999782,SL,17670.1,17485.7,184.39999999999782,19.72,>15
2022-09-05,60,2022-09-05 12:11:00,2022-09-05 15:25:00,long,17657.55,17660.8,3.25,EOD,17657.55,17546.45,111.09999999999854,19.74,>15
2022-09-06,60,2022-09-06 10:15:00,2022-09-06 15:25:00,short,17633.15,17646.95,-13.799999999999272,EOD,17764.0,17633.15,130.84999999999854,19.79,>15
2022-09-07,60,2022-09-07 11:52:00,2022-09-07 15:25:00,long,17593.3,17630.2,36.900000000001455,EOD,17593.3,17519.4,73.89999999999782,19.85,>15
2022-09-08,60,2022-09-08 10:42:00,2022-09-08 14:50:00,short,17732.8,17791.1,-58.29999999999927,SL,17791.1,17732.8,58.29999999999927,18.92,>15
2022-09-09,60,2022-09-09 11:17:00,2022-09-09 15:25:00,short,17868.75,17817.0,51.75,EOD,17925.3,17868.75,56.54999999999927,17.56,>15
2022-09-12,60,2022-09-12 10:15:00,2022-09-12 15:25:00,long,17967.8,17924.55,-43.25,EOD,17967.8,17890.85,76.95000000000073,17.97,>15
2022-09-13,60,2022-09-13 10:15:00,2022-09-13 10:31:00,long,18062.85,18021.35,-41.5,SL,18062.85,18021.35,41.5,17.73,>15
2022-09-14,60,2022-09-14 10:59:00,2022-09-14 15:25:00,long,17945.5,17984.4,38.900000000001455,EOD,17945.5,17771.15,174.34999999999854,18.41,>15
2022-09-15,60,2022-09-15 10:35:00,2022-09-15 15:25:00,short,17941.85,17865.8,76.04999999999927,EOD,18095.4,17941.85,153.5500000000029,18.75,>15
2022-09-16,60,2022-09-16 10:18:00,2022-09-16 15:25:00,short,17645.45,17534.2,111.25,EOD,17815.8,17645.45,170.34999999999854,19.25,>15
2022-09-19,60,2022-09-19 10:22:00,2022-09-19 15:25:00,long,17652.1,17635.45,-16.649999999997817,EOD,17652.1,17431.0,221.09999999999854,20.19,>15
2022-09-20,60,2022-09-20 10:17:00,2022-09-20 15:25:00,long,17861.55,17804.2,-57.349999999998545,EOD,17861.55,17761.95,99.59999999999854,18.82,>15
2022-09-21,60,2022-09-21 11:51:00,2022-09-21 15:25:00,short,17739.5,17711.55,27.950000000000728,EOD,17838.7,17739.5,99.20000000000073,19.29,>15
2022-09-22,60,2022-09-22 11:24:00,2022-09-22 14:05:00,short,17583.3,17707.55,-124.25,SL,17707.55,17583.3,124.25,19.49,>15
2022-09-23,60,2022-09-23 10:17:00,2022-09-23 15:25:00,short,17436.4,17320.15,116.25,EOD,17640.45,17436.4,204.04999999999927,19.61,>15
2022-09-26,60,2022-09-26 10:16:00,2022-09-26 15:25:00,short,17024.6,17021.55,3.0499999999992724,EOD,17195.75,17024.6,171.15000000000146,22.21,>15
2022-09-27,60,2022-09-27 10:22:00,2022-09-27 15:25:00,short,17022.5,17024.8,-2.2999999999992724,EOD,17175.6,17022.5,153.09999999999854,21.9,>15
2022-09-28,60,2022-09-28 10:19:00,2022-09-28 15:25:00,long,16966.65,16836.75,-129.90000000000146,EOD,16966.65,16825.55,141.10000000000218,21.75,>15
2022-09-29,60,2022-09-29 10:25:00,2022-09-29 13:07:00,short,16953.5,16808.800000000003,144.6999999999971,TP,17025.85,16953.5,72.34999999999854,21.32,>15
2022-09-30,60,2022-09-30 10:15:00,2022-09-30 12:35:00,long,16851.9,17058.300000000003,206.40000000000146,TP,16851.9,16748.7,103.20000000000073,20.76,>15
2022-10-03,60,2022-10-03 11:00:00,2022-10-03 15:25:00,short,16948.0,16880.45,67.54999999999927,EOD,17113.15,16948.0,165.15000000000146,21.29,>15
2022-10-04,60,2022-10-04 10:44:00,2022-10-04 15:25:00,long,17248.7,17278.9,30.200000000000728,EOD,17248.7,17126.85,121.85000000000218,20.01,>15
2022-10-06,60,2022-10-06 11:28:00,2022-10-06 15:25:00,short,17345.4,17325.85,19.55000000000291,EOD,17428.3,17345.4,82.89999999999782,19.75,>15
2022-10-07,60,2022-10-07 12:00:00,2022-10-07 14:54:00,short,17239.85,17334.55,-94.70000000000073,SL,17334.55,17239.85,94.70000000000073,19.23,>15
2022-10-10,60,2022-10-10 11:38:00,2022-10-10 15:25:00,long,17148.1,17244.3,96.20000000000073,EOD,17148.1,17065.8,82.29999999999927,19.86,>15
2022-10-11,60,2022-10-11 10:28:00,2022-10-11 15:25:00,short,17141.3,16958.25,183.04999999999927,EOD,17256.05,17141.3,114.75,19.84,>15
2022-10-12,60,2022-10-12 10:49:00,2022-10-12 12:01:00,short,16978.05,17071.2,-93.15000000000146,SL,17071.2,16978.05,93.15000000000146,20.57,>15
2022-10-13,60,2022-10-13 10:15:00,2022-10-13 15:25:00,short,17027.0,17023.0,4.0,EOD,17111.0,17027.0,84.0,20.57,>15
2022-10-14,60,2022-10-14 10:28:00,2022-10-14 12:05:00,short,17268.4,17328.65,-60.25,SL,17328.65,17268.4,60.25,18.52,>15
2022-10-17,60,2022-10-17 10:15:00,2022-10-17 15:25:00,long,17219.35,17323.75,104.40000000000146,EOD,17219.25,17098.95,120.29999999999927,18.76,>15
2022-10-18,60,2022-10-18 10:22:00,2022-10-18 15:25:00,long,17520.65,17488.45,-32.20000000000073,EOD,17520.65,17438.75,81.90000000000146,17.75,>15
2022-10-19,60,2022-10-19 10:19:00,2022-10-19 12:11:00,long,17587.5,17538.35,-49.150000000001455,SL,17587.5,17538.35,49.150000000001455,17.26,>15
2022-10-20,60,2022-10-20 10:15:00,2022-10-20 15:25:00,long,17478.9,17572.45,93.54999999999927,EOD,17478.9,17421.5,57.400000000001455,17.43,>15
2022-10-21,60,2022-10-21 11:30:00,2022-10-21 13:43:00,long,17657.2,17604.75,-52.45000000000073,SL,17657.2,17604.75,52.45000000000073,16.74,>15
2022-10-25,60,2022-10-25 10:26:00,2022-10-25 15:25:00,short,17709.1,17641.5,67.59999999999854,EOD,17808.3,17709.1,99.20000000000073,17.18,>15
2022-10-27,60,2022-10-27 10:15:00,2022-10-27 15:25:00,short,17727.45,17767.1,-39.64999999999782,EOD,17783.0,17727.45,55.54999999999927,16.83,>15
2022-10-28,60,2022-10-28 10:15:00,2022-10-28 12:22:00,long,17835.1,17748.8,-86.29999999999927,SL,17835.1,17748.8,86.29999999999927,16.31,>15
2022-10-31,60,2022-10-31 11:17:00,2022-10-31 15:25:00,long,17971.7,18018.65,46.95000000000073,EOD,17971.7,17901.2,70.5,15.91,>15
2022-11-01,60,2022-11-01 10:15:00,2022-11-01 13:03:00,long,18162.05,18088.65,-73.39999999999782,SL,18162.05,18088.65,73.39999999999782,16.03,>15
2022-11-02,60,2022-11-02 11:03:00,2022-11-02 15:25:00,short,18102.05,18078.0,24.049999999999272,EOD,18177.9,18102.05,75.85000000000218,16.53,>15
2022-11-03,60,2022-11-03 10:15:00,2022-11-03 15:25:00,long,18081.7,18053.8,-27.900000000001455,EOD,18081.3,17964.6,116.70000000000073,16.64,>15
2022-11-04,60,2022-11-04 10:30:00,2022-11-04 15:07:00,short,18027.35,18107.55,-80.20000000000073,SL,18107.55,18027.35,80.20000000000073,15.8,>15
2022-11-07,60,2022-11-07 10:15:00,2022-11-07 15:25:00,short,18142.5,18217.2,-74.70000000000073,EOD,18254.35,18142.7,111.64999999999782,15.94,>15
2022-11-09,60,2022-11-09 10:23:00,2022-11-09 15:25:00,short,18205.2,18136.85,68.35000000000218,EOD,18288.25,18205.2,83.04999999999927,15.67,>15
2022-11-10,60,2022-11-10 12:17:00,2022-11-10 15:25:00,short,18011.25,18037.05,-25.799999999999272,EOD,18102.95,18011.25,91.70000000000073,16.15,>15
2022-11-11,60,2022-11-11 12:18:00,2022-11-11 15:25:00,long,18330.9,18351.75,20.849999999998545,EOD,18330.9,18260.25,70.65000000000146,14.73,12-15
2022-11-14,60,2022-11-14 10:16:00,2022-11-14 15:25:00,short,18339.25,18321.0,18.25,EOD,18399.0,18339.25,59.75,14.84,12-15
2022-11-15,60,2022-11-15 11:10:00,2022-11-15 15:01:00,short,18282.85,18376.6,-93.75,SL,18376.6,18282.85,93.75,14.92,12-15
2022-11-16,60,2022-11-16 10:18:00,2022-11-16 14:23:00,long,18414.9,18355.3,-59.60000000000218,SL,18414.9,18355.3,59.60000000000218,14.97,12-15
2022-11-17,60,2022-11-17 11:22:00,2022-11-17 15:25:00,short,18352.5,18330.05,22.450000000000728,EOD,18417.2,18352.5,64.70000000000073,15.16,>15
2022-11-18,60,2022-11-18 10:15:00,2022-11-18 15:25:00,short,18284.65,18306.9,-22.25,EOD,18393.8,18284.65,109.14999999999782,14.8,12-15
2022-11-21,60,2022-11-21 12:33:00,2022-11-21 15:25:00,short,18147.2,18162.5,-15.299999999999272,EOD,18253.15,18147.2,105.95000000000073,14.83,12-15
2022-11-22,60,2022-11-22 10:21:00,2022-11-22 15:25:00,long,18210.5,18252.7,42.20000000000073,EOD,18210.5,18138.5,72.0,14.47,12-15
2022-11-23,60,2022-11-23 10:16:00,2022-11-23 15:25:00,short,18265.65,18254.3,11.350000000002183,EOD,18325.2,18265.65,59.54999999999927,13.85,12-15
2022-11-24,60,2022-11-24 10:22:00,2022-11-24 15:11:00,long,18357.0,18482.1,125.09999999999854,TP,18357.0,18294.45,62.54999999999927,13.84,12-15
2022-11-25,60,2022-11-25 15:11:00,2022-11-25 15:25:00,long,18528.45,18510.0,-18.450000000000728,EOD,18528.45,18445.5,82.95000000000073,13.12,12-15
2022-11-28,60,2022-11-28 10:23:00,2022-11-28 15:25:00,long,18549.4,18550.1,0.6999999999970896,EOD,18549.4,18430.55,118.85000000000218,13.49,12-15
2022-11-29,60,2022-11-29 10:15:00,2022-11-29 15:25:00,long,18633.65,18606.85,-26.80000000000291,EOD,18633.65,18552.45,81.20000000000073,13.52,12-15
2022-11-30,60,2022-11-30 14:26:00,2022-11-30 15:25:00,long,18679.2,18797.25,118.04999999999927,EOD,18679.2,18617.3,61.900000000001455,13.46,12-15
2022-12-01,60,2022-12-01 10:18:00,2022-12-01 15:25:00,short,18829.95,18805.6,24.350000000002183,EOD,18886.6,18829.95,56.64999999999782,13.58,12-15
2022-12-02,60,2022-12-02 10:21:00,2022-12-02 15:25:00,short,18701.1,18706.15,-5.05000000000291,EOD,18778.55,18701.1,77.45000000000073,13.98,12-15
2022-12-06,60,2022-12-06 10:38:00,2022-12-06 15:25:00,long,18640.15,18634.25,-5.900000000001455,EOD,18640.15,18579.2,60.95000000000073,13.99,12-15
2022-12-07,60,2022-12-07 10:16:00,2022-12-07 10:50:00,long,18665.7,18609.0,-56.70000000000073,SL,18665.7,18609.0,56.70000000000073,13.94,12-15
2022-12-09,60,2022-12-09 10:17:00,2022-12-09 12:42:00,short,18607.6,18497.999999999993,109.60000000000582,TP,18662.4,18607.6,54.80000000000291,13.0,12-15
2022-12-12,60,2022-12-12 10:17:00,2022-12-12 15:25:00,long,18501.9,18500.05,-1.8500000000021828,EOD,18501.9,18347.05,154.85000000000218,13.56,12-15
2022-12-13,60,2022-12-13 10:56:00,2022-12-13 15:25:00,long,18539.9,18609.7,69.79999999999927,EOD,18539.9,18491.7,48.20000000000073,13.37,12-15
2022-12-14,60,2022-12-14 13:48:00,2022-12-14 15:25:00,short,18652.4,18644.55,7.850000000002183,EOD,18695.85,18652.4,43.44999999999709,12.64,12-15
2022-12-15,60,2022-12-15 11:51:00,2022-12-15 15:25:00,short,18559.1,18397.5,161.59999999999854,EOD,18651.45,18559.1,92.35000000000218,12.93,12-15
2022-12-16,60,2022-12-16 10:45:00,2022-12-16 15:25:00,short,18300.25,18259.5,40.75,EOD,18440.5,18300.25,140.25,13.72,12-15
2022-12-19,60,2022-12-19 10:18:00,2022-12-19 15:25:00,long,18346.4,18426.7,80.29999999999927,EOD,18346.4,18244.65,101.75,14.12,12-15
2022-12-20,60,2022-12-20 11:05:00,2022-12-20 15:00:00,short,18210.85,18351.35,-140.5,SL,18351.35,18210.85,140.5,14.66,12-15
2022-12-21,60,2022-12-21 10:20:00,2022-12-21 15:25:00,short,18364.25,18187.95,176.29999999999927,EOD,18472.5,18364.25,108.25,13.97,12-15
2022-12-22,60,2022-12-22 10:15:00,2022-12-22 15:25:00,short,18158.95,18120.45,38.5,EOD,18317.05,18158.95,158.09999999999854,15.91,>15
2022-12-23,60,2022-12-23 10:17:00,2022-12-23 15:25:00,short,17936.8,17815.15,121.64999999999782,EOD,18045.8,17936.8,109.0,15.88,>15
2022-12-26,60,2022-12-26 10:58:00,2022-12-26 15:25:00,long,17957.4,18003.75,46.349999999998545,EOD,17957.4,17775.55,181.85000000000218,16.35,>15
2022-12-27,60,2022-12-27 14:46:00,2022-12-27 15:25:00,long,18133.4,18143.25,9.849999999998545,EOD,18133.4,17967.5,165.90000000000146,15.99,>15
2022-12-28,60,2022-12-28 10:15:00,2022-12-28 15:25:00,long,18146.5,18113.8,-32.70000000000073,EOD,18146.5,18071.5,75.0,15.44,>15
2022-12-29,60,2022-12-29 10:20:00,2022-12-29 13:44:00,short,17995.3,18060.4,-65.10000000000218,SL,18060.4,17995.3,65.10000000000218,15.74,>15
2022-12-30,60,2022-12-30 11:21:00,2022-12-30 15:02:00,short,18211.65,18105.750000000007,105.89999999999418,TP,18264.6,18211.65,52.94999999999709,14.47,12-15
2023-01-02,60,2023-01-02 10:37:00,2023-01-02 15:25:00,long,18172.95,18208.9,35.95000000000073,EOD,18172.95,18087.55,85.40000000000146,15.2,>15
2023-01-03,60,2023-01-03 10:16:00,2023-01-03 15:25:00,long,18232.5,18236.85,4.349999999998545,EOD,18232.5,18149.95,82.54999999999927,14.65,12-15
2023-01-04,60,2023-01-04 11:05:00,2023-01-04 15:25:00,short,18114.0,18034.4,79.59999999999854,EOD,18241.2,18114.0,127.20000000000073,14.85,12-15
2023-01-05,60,2023-01-05 11:32:00,2023-01-05 15:25:00,short,18013.9,17991.0,22.900000000001455,EOD,18119.05,18013.9,105.14999999999782,15.0,12-15
2023-01-06,60,2023-01-06 10:15:00,2023-01-06 15:25:00,short,17953.9,17856.9,97.0,EOD,18046.6,17953.9,92.69999999999709,14.84,12-15
2023-01-09,60,2023-01-09 10:17:00,2023-01-09 15:25:00,long,18077.15,18097.1,19.94999999999709,EOD,18077.15,17936.7,140.45000000000073,14.81,12-15
2023-01-10,60,2023-01-10 10:35:00,2023-01-10 15:25:00,short,17966.2,17918.3,47.900000000001455,EOD,18122.9,17966.2,156.70000000000073,15.14,>15
2023-01-11,60,2023-01-11 10:15:00,2023-01-11 15:25:00,long,17957.7,17890.4,-67.29999999999927,EOD,17957.05,17825.35,131.70000000000073,15.59,>15
2023-01-12,60,2023-01-12 10:16:00,2023-01-12 15:25:00,short,17841.35,17866.75,-25.400000000001455,EOD,17944.8,17841.35,103.45000000000073,15.8,>15
2023-01-13,60,2023-01-13 12:20:00,2023-01-13 15:25:00,long,17869.1,17961.75,92.65000000000146,EOD,17869.1,17774.55,94.54999999999927,15.3,>15
2023-01-16,60,2023-01-16 11:18:00,2023-01-16 15:25:00,short,17943.05,17899.1,43.95000000000073,EOD,18049.65,17943.05,106.60000000000218,14.95,12-15
2023-01-17,60,2023-01-17 10:16:00,2023-01-17 15:25:00,long,18016.15,18054.8,38.64999999999782,EOD,18016.15,17888.2,127.95000000000073,15.02,>15
2023-01-18,60,2023-01-18 11:08:00,2023-01-18 15:25:00,long,18131.6,18168.0,36.400000000001455,EOD,18131.6,18032.6,99.0,14.46,12-15
2023-01-19,60,2023-01-19 11:02:00,2023-01-19 15:25:00,long,18139.05,18096.1,-42.95000000000073,EOD,18139.05,18064.3,74.75,14.6,12-15
2023-01-20,60,2023-01-20 10:17:00,2023-01-20 13:56:00,long,18119.9,18069.45,-50.45000000000073,SL,18119.9,18069.45,50.45000000000073,13.85,12-15
2023-01-24,60,2023-01-24 11:56:00,2023-01-24 15:25:00,short,18126.2,18107.8,18.400000000001455,EOD,18200.75,18126.2,74.54999999999927,13.53,12-15
2023-01-25,60,2023-01-25 10:32:00,2023-01-25 15:25:00,short,17939.5,17902.5,37.0,EOD,18093.35,17939.5,153.84999999999854,14.77,12-15
2023-01-27,60,2023-01-27 10:16:00,2023-01-27 15:25:00,short,17682.1,17616.65,65.44999999999709,EOD,17877.2,17682.1,195.10000000000218,16.5,>15
2023-01-30,60,2023-01-30 13:49:00,2023-01-30 15:25:00,short,17446.15,17664.45,-218.29999999999927,EOD,17708.5,17446.25,262.25,18.09,>15
2023-02-01,60,2023-02-01 10:27:00,2023-02-01 11:20:00,long,17811.6,17735.85,-75.75,SL,17811.6,17735.85,75.75,16.1,>15
2023-02-03,60,2023-02-03 10:22:00,2023-02-03 13:40:00,short,17643.0,17725.5,-82.5,SL,17725.5,17643.0,82.5,15.12,>15
2023-02-06,60,2023-02-06 10:30:00,2023-02-06 15:25:00,short,17713.2,17765.9,-52.70000000000073,EOD,17818.55,17713.2,105.34999999999854,14.81,12-15
2023-02-07,60,2023-02-07 11:45:00,2023-02-07 15:25:00,short,17731.05,17708.7,22.349999999998545,EOD,17810.85,17731.05,79.79999999999927,14.48,12-15
2023-02-08,60,2023-02-08 11:45:00,2023-02-08 15:25:00,long,17878.4,17867.85,-10.55000000000291,EOD,17878.4,17745.3,133.10000000000218,13.82,12-15
2023-02-09,60,2023-02-09 13:49:00,2023-02-09 15:25:00,long,17885.5,17900.85,15.349999999998545,EOD,17885.5,17780.5,105.0,13.5,12-15
2023-02-10,60,2023-02-10 11:23:00,2023-02-10 15:25:00,long,17870.1,17857.15,-12.94999999999709,EOD,17870.1,17801.15,68.94999999999709,12.89,12-15
2023-02-13,60,2023-02-13 12:16:00,2023-02-13 15:25:00,short,17736.1,17766.8,-30.700000000000728,EOD,17879.8,17736.1,143.70000000000073,13.87,12-15
2023-02-14,60,2023-02-14 11:06:00,2023-02-14 15:25:00,long,17857.95,17926.1,68.14999999999782,EOD,17857.95,17800.45,57.5,13.37,12-15
2023-02-15,60,2023-02-15 10:15:00,2023-02-15 15:25:00,long,17929.3,18028.1,98.79999999999927,EOD,17929.3,17853.9,75.39999999999782,12.74,12-15
2023-02-16,60,2023-02-16 12:37:00,2023-02-16 15:25:00,short,18063.4,18023.55,39.85000000000218,EOD,18134.0,18063.4,70.59999999999854,12.85,12-15
2023-02-17,60,2023-02-17 12:58:00,2023-02-17 15:25:00,short,17928.95,17946.35,-17.399999999997817,EOD,18033.7,17928.95,104.75,12.86,12-15
2023-02-20,60,2023-02-20 12:40:00,2023-02-20 15:25:00,short,17903.6,17851.75,51.849999999998545,EOD,18003.95,17903.6,100.35000000000218,13.22,12-15
2023-02-21,60,2023-02-21 10:15:00,2023-02-21 12:23:00,long,17906.8,17839.15,-67.64999999999782,SL,17906.8,17839.15,67.64999999999782,13.9,12-15
2023-02-22,60,2023-02-22 10:15:00,2023-02-22 15:25:00,short,17671.7,17554.95,116.75,EOD,17771.85,17671.7,100.14999999999782,14.74,12-15
2023-02-23,60,2023-02-23 10:29:00,2023-02-23 15:25:00,long,17608.9,17515.75,-93.15000000000146,EOD,17608.9,17456.7,152.20000000000073,15.1,>15
2023-02-24,60,2023-02-24 10:58:00,2023-02-24 15:25:00,short,17514.15,17469.5,44.650000000001455,EOD,17599.75,17514.15,85.59999999999854,14.25,12-15
2023-02-27,60,2023-02-27 10:15:00,2023-02-27 15:25:00,short,17304.4,17405.15,-100.75,EOD,17450.75,17304.4,146.34999999999854,14.84,12-15
2023-02-28,60,2023-02-28 10:44:00,2023-02-28 15:25:00,short,17368.8,17301.75,67.04999999999927,EOD,17440.2,17368.8,71.40000000000146,13.8,12-15
2023-03-01,60,2023-03-01 10:32:00,2023-03-01 15:25:00,long,17421.75,17455.1,33.349999999998545,EOD,17421.75,17353.45,68.29999999999927,13.47,12-15
2023-03-02,60,2023-03-02 13:32:00,2023-03-02 15:25:00,short,17344.45,17316.95,27.5,EOD,17444.55,17344.45,100.09999999999854,13.43,12-15
2023-03-03,60,2023-03-03 10:15:00,2023-03-03 15:25:00,long,17514.3,17588.65,74.35000000000218,EOD,17514.3,17430.5,83.79999999999927,12.24,12-15
2023-03-06,60,2023-03-06 10:16:00,2023-03-06 15:25:00,long,17779.15,17719.35,-59.80000000000291,EOD,17779.15,17680.35,98.80000000000291,12.08,12-15
2023-03-08,60,2023-03-08 10:22:00,2023-03-08 15:25:00,long,17710.4,17763.2,52.79999999999927,EOD,17710.4,17603.55,106.85000000000218,12.76,12-15
2023-03-09,60,2023-03-09 10:16:00,2023-03-09 15:25:00,short,17670.65,17586.6,84.05000000000291,EOD,17772.05,17670.65,101.39999999999782,12.74,12-15
2023-03-13,60,2023-03-13 11:06:00,2023-03-13 15:25:00,short,17388.5,17189.2,199.29999999999927,EOD,17529.05,17388.5,140.54999999999927,13.82,12-15
2023-03-14,60,2023-03-14 10:16:00,2023-03-14 15:25:00,short,17112.85,17050.25,62.599999999998545,EOD,17224.1,17112.85,111.25,15.89,>15
2023-03-15,60,2023-03-15 10:42:00,2023-03-15 15:16:00,short,17125.35,16954.85,170.5,TP,17210.6,17125.35,85.25,15.56,>15
2023-03-16,60,2023-03-16 10:40:00,2023-03-16 15:25:00,long,16994.65,16994.5,-0.1500000000014552,EOD,16994.65,16850.4,144.25,17.08,>15
2023-03-17,60,2023-03-17 10:51:00,2023-03-17 15:25:00,short,17049.25,17092.7,-43.45000000000073,EOD,17144.4,17049.25,95.15000000000146,15.34,>15
2023-03-20,60,2023-03-20 10:16:00,2023-03-20 15:25:00,short,16904.0,17003.7,-99.70000000000073,EOD,17066.6,16904.0,162.59999999999854,16.51,>15
2023-03-21,60,2023-03-21 10:21:00,2023-03-21 15:25:00,long,17080.55,17105.6,25.049999999999272,EOD,17080.55,17016.65,63.89999999999782,15.61,>15
2023-03-22,60,2023-03-22 10:19:00,2023-03-22 15:25:00,short,17134.05,17150.4,-16.350000000002183,EOD,17207.15,17134.05,73.10000000000218,14.96,12-15
2023-03-23,60,2023-03-23 10:15:00,2023-03-23 15:25:00,long,17142.35,17075.5,-66.84999999999854,EOD,17142.35,17046.1,96.25,14.39,12-15
2023-03-24,60,2023-03-24 14:29:00,2023-03-24 15:25:00,short,16995.4,16925.2,70.20000000000073,EOD,17108.55,16995.4,113.14999999999782,14.47,12-15
2023-03-27,60,2023-03-27 10:15:00,2023-03-27 15:25:00,long,17038.0,16971.9,-66.09999999999854,EOD,17038.0,16919.4,118.59999999999854,15.65,>15
2023-03-28,60,2023-03-28 10:29:00,2023-03-28 15:25:00,short,16971.35,16955.65,15.69999999999709,EOD,17061.5,16971.35,90.15000000000146,15.28,>15
2023-03-29,60,2023-03-29 10:23:00,2023-03-29 11:08:00,long,17032.7,16977.3,-55.400000000001455,SL,17032.7,16977.3,55.400000000001455,14.28,12-15
2023-03-31,60,2023-03-31 11:52:00,2023-03-31 15:25:00,long,17289.1,17356.9,67.80000000000291,EOD,17289.1,17209.45,79.64999999999782,12.9,12-15
2023-04-03,60,2023-04-03 11:13:00,2023-04-03 15:25:00,short,17325.8,17402.1,-76.29999999999927,EOD,17427.95,17325.8,102.15000000000146,13.03,12-15
2023-04-05,60,2023-04-05 10:15:00,2023-04-05 15:25:00,long,17492.5,17565.15,72.65000000000146,EOD,17492.5,17412.15,80.34999999999854,12.76,12-15
2023-04-06,60,2023-04-06 10:43:00,2023-04-06 15:25:00,long,17600.55,17602.2,1.6500000000014552,EOD,17600.55,17503.6,96.95000000000073,12.37,12-15
2023-04-10,60,2023-04-10 10:28:00,2023-04-10 11:55:00,short,17608.9,17660.45,-51.54999999999927,SL,17660.45,17608.9,51.54999999999927,12.43,12-15
2023-04-11,60,2023-04-11 12:14:00,2023-04-11 15:25:00,short,17669.0,17728.7,-59.70000000000073,EOD,17748.6,17669.0,79.59999999999854,12.13,12-15
2023-04-12,60,2023-04-12 13:08:00,2023-04-12 15:25:00,long,17779.4,17820.75,41.349999999998545,EOD,17779.4,17717.8,61.60000000000218,12.16,12-15
2023-04-13,60,2023-04-13 10:50:00,2023-04-13 14:57:00,short,17771.4,17827.25,-55.849999999998545,SL,17827.25,17771.4,55.849999999998545,12.4,12-15
2023-04-18,60,2023-04-18 10:16:00,2023-04-18 15:25:00,short,17663.2,17658.45,4.75,EOD,17766.6,17663.2,103.39999999999782,12.4,12-15
2023-04-19,60,2023-04-19 12:03:00,2023-04-19 13:42:00,long,17658.35,17612.55,-45.79999999999927,SL,17658.35,17612.55,45.79999999999927,12.14,12-15
2023-04-20,60,2023-04-20 10:26:00,2023-04-20 15:25:00,short,17615.2,17625.4,-10.200000000000728,EOD,17683.75,17615.2,68.54999999999927,12.12,12-15
2023-04-21,60,2023-04-21 10:18:00,2023-04-21 15:25:00,short,17605.7,17617.2,-11.5,EOD,17662.5,17605.7,56.79999999999927,11.76,<12
2023-04-24,60,2023-04-24 11:43:00,2023-04-24 13:32:00,short,17620.4,17707.55,-87.14999999999782,SL,17707.55,17620.4,87.14999999999782,12.09,12-15
2023-04-25,60,2023-04-25 10:30:00,2023-04-25 15:25:00,long,17766.05,17765.8,-0.25,EOD,17766.05,17717.3,48.75,11.64,<12
2023-04-26,60,2023-04-26 10:32:00,2023-04-26 15:25:00,long,17773.9,17826.5,52.599999999998545,EOD,17773.9,17711.95,61.95000000000073,11.61,<12
2023-04-27,60,2023-04-27 10:30:00,2023-04-27 15:25:00,long,17846.05,17928.5,82.45000000000073,EOD,17846.05,17798.2,47.849999999998545,11.9,<12
2023-04-28,60,2023-04-28 11:55:00,2023-04-28 15:25:00,long,17956.9,18081.25,124.34999999999854,EOD,17956.9,17885.8,71.10000000000218,11.32,<12
